timestamp,direction,magnitude,h_used,bar_index
2025-08-13 18:30:00,UP,0.0025815283309023186,0.0015,251
2025-08-13 19:50:00,UP,0.002048015279502546,0.0015,254
2025-08-14 13:05:00,DOWN,0.00398384227310937,0.0015,258
2025-08-14 13:50:00,UP,0.0020128754826099675,0.0015,259
2025-08-14 14:35:00,UP,0.0016301157958909587,0.0015,264
2025-08-14 16:15:00,DOWN,0.002123465078207344,0.0015,266
2025-08-14 17:25:00,UP,0.0022372646459112343,0.0015,268
2025-08-15 06:45:00,UP,0.0033666881301601254,0.0015,276
2025-08-15 13:00:00,DOWN,0.0016251869707057634,0.0015,278
2025-08-15 13:55:00,DOWN,0.00295477145046501,0.0015,280
2025-08-15 15:40:00,DOWN,0.0020886744515358933,0.0015,284
2025-08-15 17:30:00,UP,0.002543806068282632,0.0015,285
2025-08-18 00:25:00,UP,0.0019341999013861187,0.0015,294
2025-08-18 15:20:00,DOWN,0.0032637600129126034,0.0015,295
2025-08-18 19:50:00,UP,0.0015573073131183277,0.0015,297
2025-08-19 14:25:00,DOWN,0.0017470570338066866,0.0015,301
2025-08-19 15:10:00,DOWN,0.002855023922981196,0.0015,302
2025-08-19 17:25:00,DOWN,0.001831502343467731,0.0015,303
2025-08-19 18:35:00,DOWN,0.0015288185212869786,0.0015,304
2025-08-20 13:50:00,DOWN,0.005746701892845617,0.0015,307
2025-08-20 15:05:00,DOWN,0.0031555479120597657,0.0015,309
2025-08-20 15:15:00,UP,0.0016559801985816674,0.0015,310
2025-08-20 15:30:00,UP,0.00199892432208394,0.0015,311
2025-08-20 15:55:00,DOWN,0.0024607825398237125,0.0015,312
2025-08-20 16:10:00,UP,0.0015386985648552947,0.0015,313
2025-08-21 01:50:00,UP,0.0032240758717526847,0.0015,317
2025-08-21 13:35:00,DOWN,0.0026091642459204487,0.0015,318
2025-08-21 13:55:00,DOWN,0.0019613504989637112,0.0015,321
2025-08-21 14:00:00,UP,0.002729458686356036,0.0015,322
2025-08-21 14:25:00,UP,0.0017260893029549947,0.0015,323
2025-08-21 15:00:00,DOWN,0.0015725384389297535,0.0015,324
2025-08-21 15:55:00,DOWN,0.0017288081295420235,0.0015,325
2025-08-22 09:35:00,UP,0.00238287518109141,0.0015,329
2025-08-22 13:40:00,UP,0.0034489399966998453,0.0015,332
2025-08-22 14:00:00,UP,0.006026182468651217,0.0015,333
2025-08-22 14:05:00,UP,0.0015958056504079149,0.0015,334
2025-08-22 14:30:00,UP,0.0015174509740336667,0.0015,338
2025-08-25 10:20:00,DOWN,0.0033378880937756385,0.0015,346
2025-08-25 15:20:00,UP,0.0023149476192669246,0.0015,348
2025-08-25 19:05:00,DOWN,0.001707229581724063,0.0015,353
2025-08-25 20:00:00,DOWN,0.001862304093712627,0.0015,354
2025-08-26 07:05:00,DOWN,0.003007979117999685,0.0015,356
2025-08-26 13:30:00,UP,0.0022092722199725276,0.0015,358
2025-08-26 19:20:00,UP,0.002927035332522996,0.0015,364
2025-08-26 20:00:00,UP,0.0017831064913752645,0.0015,368
2025-08-27 12:40:00,DOWN,0.0019322945372341328,0.0015,375
2025-08-27 15:45:00,UP,0.002424243611506431,0.0015,380
2025-08-27 19:10:00,DOWN,0.001853568649322877,0.0015,385
2025-08-27 20:20:00,DOWN,0.004169041475267543,0.0015,387
2025-08-27 20:25:00,UP,0.0018592655567568053,0.0015,388
2025-08-28 06:50:00,UP,0.0028391365388806857,0.0015,390
2025-08-28 13:55:00,DOWN,0.0031017159942899816,0.0015,393
2025-08-28 14:30:00,UP,0.0015898856360328018,0.0015,395
2025-08-28 19:55:00,UP,0.004114377796114822,0.0015,398
2025-08-29 02:15:00,DOWN,0.0017720139611462934,0.0015,400
2025-08-29 09:55:00,DOWN,0.0018885746878681362,0.0015,401
2025-08-29 13:55:00,DOWN,0.0033303088606445657,0.0015,405
2025-08-29 14:20:00,DOWN,0.001517450974033528,0.0015,407
2025-08-29 19:45:00,UP,0.0015188338278220095,0.0015,415
2025-09-01 00:30:00,UP,0.0022739341261986856,0.0015,417
2025-09-01 06:45:00,DOWN,0.002425713742487716,0.0015,418
2025-09-01 15:35:00,UP,0.0015167604909957003,0.0015,426
2025-09-01 23:05:00,DOWN,0.0019722376111453027,0.0015,427
2025-09-02 09:35:00,DOWN,0.0043364212652882705,0.0015,432
2025-09-02 12:00:00,DOWN,0.00439359624801296,0.0015,434
2025-09-02 12:50:00,DOWN,0.002645453474204298,0.0015,435
2025-09-02 13:30:00,DOWN,0.00180599099981226,0.0015,436
2025-09-02 13:50:00,UP,0.0034937551135319185,0.0015,437
2025-09-02 14:45:00,DOWN,0.002453236434297882,0.0015,441
2025-09-02 15:35:00,DOWN,0.00353710480271024,0.0015,443
2025-09-02 17:00:00,UP,0.0023854422453948023,0.0015,447
2025-09-02 19:35:00,UP,0.0035292349045629445,0.0015,451
2025-09-02 19:55:00,UP,0.0019128511131194872,0.0015,454
2025-09-02 20:05:00,UP,0.0020236352145506075,0.0015,455
2025-09-03 11:00:00,UP,0.0028946887476065403,0.0015,459
2025-09-03 17:45:00,DOWN,0.004230592303215883,0.0015,463
2025-09-04 08:20:00,UP,0.00533293965422465,0.0015,465
2025-09-04 14:05:00,DOWN,0.0018999853716914945,0.0015,468
2025-09-04 14:30:00,UP,0.0019759097510462327,0.0015,469
2025-09-04 15:50:00,UP,0.0017825654692646003,0.0015,472
2025-09-04 17:50:00,UP,0.0018928644682528102,0.0015,475
2025-09-04 20:10:00,UP,0.0030967961604538765,0.0015,480
2025-09-05 05:35:00,UP,0.0015071592905714201,0.0015,482
2025-09-05 07:30:00,DOWN,0.0015062512261877809,0.0015,484
2025-09-05 12:50:00,UP,0.0023351296814791977,0.0015,488
2025-09-05 13:55:00,DOWN,0.001918339532456236,0.0015,497
2025-09-05 14:10:00,DOWN,0.002563523985500148,0.0015,499
2025-09-05 14:15:00,DOWN,0.0025701125342444814,0.0015,500
2025-09-05 14:35:00,DOWN,0.00310806451163379,0.0015,503
2025-09-05 14:45:00,DOWN,0.0015956843931359376,0.0015,504
2025-09-05 14:50:00,UP,0.001937285747680744,0.0015,505
2025-09-05 14:55:00,DOWN,0.001785206057630264,0.0015,506
2025-09-05 15:15:00,UP,0.0019007798918083407,0.0015,509
2025-09-05 15:40:00,UP,0.0018971737809503875,0.0015,511
2025-09-05 18:05:00,DOWN,0.002125076695295893,0.0015,518
2025-09-05 19:05:00,UP,0.002125076695295841,0.0015,519
2025-09-08 06:00:00,UP,0.002650011015139913,0.0015,522
2025-09-08 15:25:00,UP,0.002795936381396939,0.0015,529
2025-09-08 16:35:00,DOWN,0.002795936381397035,0.0015,532
2025-09-09 06:15:00,UP,0.003664599201095053,0.0015,537
2025-09-09 13:00:00,DOWN,0.002528923536261634,0.0015,541
2025-09-09 13:35:00,UP,0.001510916658214107,0.0015,544
2025-09-09 14:30:00,DOWN,0.0019646371741648544,0.0015,545
2025-09-09 18:20:00,UP,0.0034749798896580456,0.0015,548
2025-09-09 19:55:00,UP,0.0015451002678195823,0.0015,551
2025-09-10 10:40:00,UP,0.0019937935693478638,0.0015,556
2025-09-10 12:30:00,UP,0.0027021971781277633,0.0015,559
2025-09-10 14:10:00,UP,0.001611845536863017,0.0015,563
2025-09-10 15:10:00,DOWN,0.0019120106299166863,0.0015,566
2025-09-10 17:55:00,DOWN,0.0018028851037251562,0.0015,570
2025-09-10 19:20:00,DOWN,0.0020321385836429254,0.0015,575
2025-09-10 20:00:00,UP,0.0026334615121649738,0.0015,577
2025-09-11 13:10:00,UP,0.001951806039637677,0.0015,583
2025-09-11 14:00:00,UP,0.002546627097224287,0.0015,586
2025-09-11 14:35:00,UP,0.0016817090122967135,0.0015,590
2025-09-11 16:25:00,UP,0.0016043282985925677,0.0015,598
2025-09-12 10:15:00,DOWN,0.0020883062481890525,0.0015,611
2025-09-12 14:10:00,UP,0.001529365984350141,0.0015,613
2025-09-12 18:35:00,UP,0.0020493719329166514,0.0015,624
2025-09-12 19:30:00,DOWN,0.0016764463272523787,0.0015,628
2025-09-15 06:50:00,UP,0.002087372160922892,0.0015,637
2025-09-15 12:15:00,UP,0.0017870444070778246,0.0015,644
2025-09-15 13:55:00,UP,0.0020808568744983226,0.0015,651
2025-09-15 17:20:00,DOWN,0.0022652589666933938,0.0015,663
2025-09-15 17:55:00,UP,0.001523116367043882,0.0015,666
2025-09-16 01:25:00,UP,0.0016341086604447787,0.0015,673
2025-09-16 08:00:00,UP,0.0015943940046780538,0.0015,677
2025-09-16 13:10:00,DOWN,0.0022227170742517913,0.0015,685
2025-09-16 13:50:00,DOWN,0.0020405520279118427,0.0015,690
2025-09-17 02:50:00,DOWN,0.0015604684570953177,0.0015,716
2025-09-17 15:30:00,DOWN,0.001673516075139222,0.0015,738
2025-09-17 18:00:00,UP,0.005241355418604158,0.0015,745
2025-09-17 18:10:00,DOWN,0.00557684458358714,0.0015,747
2025-09-17 18:20:00,UP,0.0017879763386515716,0.0015,749
2025-09-17 18:30:00,DOWN,0.0018977102943512998,0.0015,751
2025-09-17 18:40:00,DOWN,0.003021432068973919,0.0015,753
2025-09-17 18:50:00,DOWN,0.00362963222854194,0.0015,755
2025-09-17 18:55:00,UP,0.004786845340864347,0.0015,756
2025-09-17 19:00:00,UP,0.0022359702242608012,0.0015,757
2025-09-17 19:15:00,UP,0.0019355325033092083,0.0015,760
2025-09-17 19:55:00,DOWN,0.0016742632503707676,0.0015,766
2025-09-17 22:05:00,UP,0.0016742632503706101,0.0015,769
2025-09-17 23:05:00,UP,0.0022650907365525655,0.0015,773
2025-09-18 03:00:00,UP,0.0016321689208362376,0.0015,782
2025-09-18 07:50:00,UP,0.0020376037428623045,0.0015,791
2025-09-18 09:00:00,UP,0.0030670903336981587,0.0015,793
2025-09-18 10:50:00,DOWN,0.0016247557209623064,0.0015,799
2025-09-18 12:35:00,DOWN,0.001699235752959775,0.0015,803
2025-09-18 12:55:00,DOWN,0.0018132371241808313,0.0015,804
2025-09-18 13:45:00,DOWN,0.0021134210050277142,0.0015,808
2025-09-18 13:50:00,UP,0.0016688612970431275,0.0015,809
2025-09-18 14:00:00,UP,0.002223375999295957,0.0015,811
2025-09-18 14:20:00,UP,0.0016273396593752935,0.0015,814
2025-09-18 14:45:00,DOWN,0.0018108917120531563,0.0015,819
2025-09-18 15:50:00,DOWN,0.0019235754830744431,0.0015,828
2025-09-18 16:30:00,UP,0.0017387770052879371,0.0015,831
2025-09-18 17:35:00,DOWN,0.0018859906113596397,0.0015,834
2025-09-18 18:55:00,UP,0.0016655258582975135,0.0015,841
2025-09-18 19:35:00,DOWN,0.0015544044580535089,0.0015,846
2025-09-18 23:10:00,UP,0.0016654025795551127,0.0015,854
2025-09-19 05:30:00,DOWN,0.0015171421437662927,0.0015,869
2025-09-19 07:00:00,DOWN,0.0016307171355175332,0.0015,876
2025-09-19 09:15:00,UP,0.0015567666882510423,0.0015,885
2025-09-19 12:35:00,UP,0.001665279319061375,0.0015,901
2025-09-19 13:30:00,DOWN,0.0015900312111738041,0.0015,908
2025-09-19 14:45:00,DOWN,0.002108807825656577,0.0015,922
2025-09-19 15:25:00,DOWN,0.0017026951108041672,0.0015,927
2025-09-19 15:50:00,UP,0.0015182095452883266,0.0015,932
2025-09-19 17:25:00,UP,0.0015528527540847464,0.0015,938
2025-09-19 19:25:00,UP,0.0017717411987398998,0.0015,948
2025-09-21 22:10:00,DOWN,0.001659873861859014,0.0015,961
2025-09-22 07:10:00,DOWN,0.0020310574016190676,0.0015,978
2025-09-22 08:30:00,UP,0.0019599510739498507,0.0015,988
2025-09-22 11:00:00,DOWN,0.001552508351605682,0.0015,992
2025-09-22 13:35:00,UP,0.0015894434750654304,0.0015,998
2025-09-22 14:00:00,UP,0.0015505023779607855,0.0015,1002
2025-09-22 14:40:00,UP,0.001548501581406945,0.0015,1008
2025-09-22 16:25:00,UP,0.00235502022296553,0.0015,1019
2025-09-22 19:05:00,UP,0.0015424734043584117,0.0015,1038
2025-09-22 20:10:00,DOWN,0.0015420203518153224,0.0015,1047
2025-09-23 15:25:00,DOWN,0.001542360116266907,0.0015,1101
2025-09-23 17:00:00,DOWN,0.001949712759189419,0.0015,1115
2025-09-23 17:25:00,DOWN,0.002173793756170953,0.0015,1118
2025-09-23 17:40:00,DOWN,0.0020673368260772035,0.0015,1121
2025-09-23 18:55:00,DOWN,0.0015883866442807865,0.0015,1135
2025-09-23 19:50:00,UP,0.0017729191317490526,0.0015,1143
2025-09-24 06:05:00,UP,0.0016233170877050687,0.0015,1157
2025-09-24 13:40:00,DOWN,0.0015482732476876434,0.0015,1173
2025-09-24 15:30:00,DOWN,0.0015876242512129959,0.0015,1189
2025-09-24 15:50:00,DOWN,0.001775214046582252,0.0015,1193
2025-09-24 15:55:00,DOWN,0.0015929764236936028,0.0015,1194
2025-09-24 17:10:00,UP,0.002444898421055646,0.0015,1205
2025-09-24 17:45:00,DOWN,0.0017031364033933104,0.0015,1210
2025-09-24 20:15:00,UP,0.0017776465684067086,0.0015,1223
2025-09-25 06:40:00,DOWN,0.001961038868705242,0.0015,1243
2025-09-25 08:05:00,UP,0.0015556134845648806,0.0015,1249
2025-09-25 09:45:00,DOWN,0.0015556134845649348,0.0015,1251
2025-09-25 11:10:00,DOWN,0.002114989378586933,0.0015,1257
2025-09-25 12:30:00,DOWN,0.0015605264369230936,0.0015,1268
2025-09-25 12:50:00,DOWN,0.001525723619068794,0.0015,1272
2025-09-25 13:35:00,DOWN,0.002458284909021308,0.0015,1278
2025-09-25 13:40:00,DOWN,0.0016422203519049256,0.0015,1279
2025-09-25 13:45:00,UP,0.001642220351904858,0.0015,1280
2025-09-25 14:00:00,UP,0.0022007954124205285,0.0015,1283
2025-09-25 14:10:00,UP,0.001824104740315002,0.0015,1285
2025-09-25 14:20:00,UP,0.0015239655782745948,0.0015,1287
2025-09-25 15:05:00,DOWN,0.002566058791044057,0.0015,1294
2025-09-25 15:40:00,UP,0.003123491923303659,0.0015,1298
2025-09-25 16:20:00,DOWN,0.0017464657096924307,0.0015,1301
2025-09-25 17:00:00,DOWN,0.001562093522537857,0.0015,1305
2025-09-25 17:20:00,DOWN,0.002420362001513813,0.0015,1308
2025-09-25 17:55:00,DOWN,0.00234973906669474,0.0015,1315
2025-09-25 18:15:00,UP,0.0022772675176637855,0.0015,1319
2025-09-25 18:40:00,UP,0.002532495487816315,0.0015,1324
2025-09-25 20:00:00,UP,0.001786379336234076,0.0015,1336
2025-09-26 03:10:00,DOWN,0.0018226120465133682,0.0015,1355
2025-09-26 06:15:00,UP,0.0027523635615415406,0.0015,1360
2025-09-26 08:50:00,DOWN,0.001524022226027265,0.0015,1365
2025-09-26 12:25:00,UP,0.002045560917828995,0.0015,1377
2025-09-26 12:30:00,UP,0.0017447152559516368,0.0015,1378
2025-09-26 13:00:00,DOWN,0.0015572861879122471,0.0015,1382
2025-09-26 13:30:00,UP,0.001669046990947895,0.0015,1386
2025-09-26 14:05:00,DOWN,0.0027794781360594794,0.0015,1393
2025-09-26 14:20:00,DOWN,0.0015970587806510045,0.0015,1396
2025-09-26 14:35:00,UP,0.0015614547004793246,0.0015,1399
2025-09-26 15:25:00,UP,0.0017091480715570222,0.0015,1408
2025-09-26 16:20:00,UP,0.0025246913239662635,0.0015,1419
2025-09-26 16:55:00,UP,0.0015191658626899425,0.0015,1426
2025-09-26 18:25:00,UP,0.0018141769910298136,0.0015,1440
2025-09-28 23:00:00,UP,0.00159050171310847,0.0015,1463
2025-09-29 03:15:00,UP,0.0015513041450431525,0.0015,1478
2025-09-29 07:25:00,UP,0.0015857507056833734,0.0015,1490
2025-09-29 09:45:00,UP,0.001583706571918593,0.0015,1501
2025-09-29 11:45:00,DOWN,0.0016199105228530608,0.0015,1505
2025-09-29 13:25:00,DOWN,0.0015837065719187503,0.0015,1512
2025-09-29 14:05:00,UP,0.0018796651622904775,0.0015,1518
2025-09-29 15:10:00,DOWN,0.0019534495643014323,0.0015,1526
2025-09-29 15:50:00,DOWN,0.0015507313696901243,0.0015,1532
2025-09-29 17:00:00,DOWN,0.0017360794830445687,0.0015,1541
2025-09-29 18:10:00,UP,0.0015151238093640423,0.0015,1548
2025-09-29 19:10:00,DOWN,0.0018098215433256142,0.0015,1556
2025-09-29 19:35:00,UP,0.0017745577506089044,0.0015,1559
2025-09-30 07:05:00,DOWN,0.0018469272389584975,0.0015,1580
2025-09-30 12:55:00,UP,0.0015530250126313508,0.0015,1602
2025-09-30 14:00:00,UP,0.001995787335042648,0.0015,1609
2025-09-30 14:35:00,DOWN,0.0024768501230126006,0.0015,1612
2025-09-30 14:50:00,UP,0.001590325242255735,0.0015,1615
2025-09-30 16:20:00,UP,0.0025486190314842304,0.0015,1626
2025-09-30 16:55:00,DOWN,0.0019570561791678875,0.0015,1629
2025-09-30 18:05:00,UP,0.0015530824406399272,0.0015,1639
2025-09-30 18:40:00,UP,0.0017720028263430215,0.0015,1643
2025-09-30 19:20:00,UP,0.0015111032083932158,0.0015,1649
2025-09-30 19:50:00,UP,0.0020235101917508392,0.0015,1653
2025-09-30 20:05:00,DOWN,0.0020971695907234817,0.0015,1656
2025-09-30 23:00:00,DOWN,0.0017686076828257776,0.0015,1668
2025-10-01 01:05:00,DOWN,0.0016969164467383658,0.0015,1674
2025-10-01 05:30:00,DOWN,0.0015141725725587329,0.0015,1685
2025-10-01 06:45:00,DOWN,0.0029978371421538496,0.0015,1691
2025-10-01 08:30:00,UP,0.0020009640944661056,0.0015,1698
2025-10-01 09:25:00,UP,0.0015535420176521117,0.0015,1704
2025-10-01 11:30:00,UP,0.0017743609564330601,0.0015,1714
2025-10-01 13:30:00,UP,0.0022148403295526864,0.0015,1726
2025-10-01 13:45:00,DOWN,0.0017703036267573424,0.0015,1729
2025-10-01 14:15:00,UP,0.002509041239513566,0.0015,1734
2025-10-01 15:25:00,UP,0.0019144398748994766,0.0015,1743
2025-10-01 17:05:00,UP,0.0015068823256779436,0.0015,1756
2025-10-01 18:10:00,UP,0.0018712511651920271,0.0015,1765
2025-10-01 20:00:00,DOWN,0.0015393640336366717,0.0015,1782
2025-10-02 00:40:00,UP,0.001613258397846997,0.0015,1798
2025-10-02 11:15:00,UP,0.0015744863288152742,0.0015,1827
2025-10-02 13:40:00,DOWN,0.002561758034102626,0.0015,1842
2025-10-02 14:20:00,DOWN,0.0019057397836983283,0.0015,1850
2025-10-02 14:55:00,DOWN,0.0015407758284957133,0.0015,1855
2025-10-02 15:55:00,UP,0.0020561029420110375,0.0015,1862
2025-10-02 17:40:00,UP,0.0017605638350329058,0.0015,1873
2025-10-02 22:30:00,DOWN,0.001575409291012072,0.0015,1897
2025-10-03 00:05:00,UP,0.0015390819850749984,0.0015,1905
2025-10-03 03:50:00,UP,0.0015732765808486474,0.0015,1916
2025-10-03 12:25:00,DOWN,0.0015359300880155597,0.0015,1942
2025-10-03 13:40:00,UP,0.0015368855484142643,0.0015,1950
2025-10-03 14:25:00,UP,0.0016085402313057498,0.0015,1958
2025-10-03 15:55:00,UP,0.0018976722722801858,0.0015,1970
2025-10-03 17:00:00,DOWN,0.0024457476280905907,0.0015,1979
2025-10-03 17:50:00,DOWN,0.004246912731585731,0.0015,1986
2025-10-03 18:15:00,UP,0.002235538651151272,0.0015,1991
2025-10-03 19:55:00,DOWN,0.0018303625566232174,0.0015,2005
2025-10-05 22:05:00,UP,0.0015385745580348777,0.0015,2011
2025-10-05 23:40:00,UP,0.0016458500871599337,0.0015,2015
2025-10-06 07:40:00,DOWN,0.0021205813950073934,0.0015,2042
2025-10-06 08:05:00,UP,0.0017552845872923326,0.0015,2044
2025-10-06 10:50:00,UP,0.0016436858782351662,0.0015,2052
2025-10-06 13:35:00,DOWN,0.001570575774386395,0.0015,2065
2025-10-06 14:00:00,DOWN,0.0017195021340245947,0.0015,2069
2025-10-06 14:35:00,UP,0.001500155785261955,0.0015,2074
2025-10-06 15:45:00,UP,0.0018640015630797219,0.0015,2084
2025-10-06 18:00:00,UP,0.0016058983705971746,0.0015,2102
2025-10-06 22:55:00,DOWN,0.0026291780710413883,0.0015,2113
2025-10-07 10:05:00,UP,0.0016814098558872305,0.0015,2155
2025-10-07 12:50:00,UP,0.0016424260494502302,0.0015,2161
2025-10-07 14:05:00,DOWN,0.0015317848284866523,0.0015,2170
2025-10-07 14:35:00,DOWN,0.0016069540728402773,0.0015,2175
2025-10-07 15:05:00,DOWN,0.003185007543188529,0.0015,2180
2025-10-07 15:35:00,DOWN,0.002383092180232887,0.0015,2186
2025-10-07 16:30:00,UP,0.0019083975257605332,0.0015,2194
2025-10-07 18:00:00,DOWN,0.0019076974015092038,0.0015,2205
2025-10-07 19:55:00,UP,0.0015044494168672572,0.0015,2219
2025-10-08 01:20:00,UP,0.0015393076156544486,0.0015,2237
2025-10-08 06:40:00,DOWN,0.001941926047653696,0.0015,2246
2025-10-08 07:40:00,UP,0.001685661288146846,0.0015,2251
2025-10-08 14:00:00,UP,0.0027806252366658008,0.0015,2265
2025-10-08 15:25:00,UP,0.0018616201467001594,0.0015,2279
2025-10-08 20:15:00,UP,0.001640629640474201,0.0015,2315
2025-10-09 01:10:00,DOWN,0.0017116120641063812,0.0015,2333
2025-10-09 08:40:00,DOWN,0.0015304452209274442,0.0015,2354
2025-10-09 13:50:00,DOWN,0.002406652270123235,0.0015,2370
2025-10-09 14:30:00,DOWN,0.002082763153559387,0.0015,2378
